date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:24	33398/33398	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:24%20GMT	https://adrchambers.com/civil-motion/	/home/lewy/websites/AdrChambers/adrchambers.com/civil-motion/index.html	(from https://adrchambers.com/)
16:39:26	2245/2245	---MC-	200	added ('OK')	text/css	date:Thu,%2008%20Oct%202020%2014:39:25%20GMT	https://fonts.googleapis.com/css?family=Lato%3A100%2C100italic%2C300%2C300italic%2Cregular%2Citalic%2C700%2C700italic%2C900%2C900italic&ver=6.3.0	/home/lewy/websites/AdrChambers/fonts.googleapis.com/cssf138.css	(from https://adrchambers.com/)
16:39:26	33540/33540	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:25%20GMT	https://adrchambers.com/ombudsman/	/home/lewy/websites/AdrChambers/adrchambers.com/ombudsman/index.html	(from https://adrchambers.com/)
16:39:26	34548/34548	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:25%20GMT	https://adrchambers.com/private-appeals/	/home/lewy/websites/AdrChambers/adrchambers.com/private-appeals/index.html	(from https://adrchambers.com/)
16:39:26	34398/34398	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:25%20GMT	https://adrchambers.com/training/	/home/lewy/websites/AdrChambers/adrchambers.com/training/index.html	(from https://adrchambers.com/)
16:39:27	36198/36198	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:27%20GMT	https://adrchambers.com/investigation/	/home/lewy/websites/AdrChambers/adrchambers.com/investigation/index.html	(from https://adrchambers.com/)
16:39:27	32461/32461	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:27%20GMT	https://adrchambers.com/contact/	/home/lewy/websites/AdrChambers/adrchambers.com/contact/index.html	(from https://adrchambers.com/)
16:39:27	38303/38303	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:27%20GMT	https://adrchambers.com/model-adr-clauses/	/home/lewy/websites/AdrChambers/adrchambers.com/model-adr-clauses/index.html	(from https://adrchambers.com/)
16:39:29	14105/14105	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f46c55e-3719%22	https://adrchambers.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.js	(from https://adrchambers.com/)
16:39:29	62350/62350	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:28%20GMT	https://adrchambers.com/expedited-arbitration/rules/	/home/lewy/websites/AdrChambers/adrchambers.com/expedited-arbitration/rules/index.html	(from https://adrchambers.com/)
